,name,diff_num,hunk_num,func_num,line_num_total,line_num_net,line_num_del,line_num_add,char_num_total,char_num_net,char_num_del,char_num_add,mem_num_total,mem_num_net,mem_num_del,mem_num_add,if_num_total,if_num_net,if_num_del,if_num_add,jump_num_total,jump_num_net,jump_num_del,jump_num_add,loop_num_total,loop_num_net,loop_num_del,loop_num_add,ari_num_total,ari_num_net,ari_num_del,ari_num_add,rel_num_total,rel_num_net,rel_num_del,rel_num_add,log_num_total,log_num_net,log_num_del,log_num_add,bit_num_total,bit_num_net,bit_num_del,bit_num_add,call_num_total,call_num_net,call_num_del,call_num_add,var_num_total,var_num_net,var_num_del,var_num_add,global_sim,global_norm_sim,dir_num_total,dir_num_net,dir_num_del,dir_num_add,cap_num,race_num,not_zero,preprocess
2475,".//security_patch/realData\CWE_264_Permissions,_Privileges,_and_Access_Controls\CVE-2012-3466-5dff623470b859e332dbe12afb0dc57b292832d2.txt",1,1,0,1,1,0,1,27,27,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,27,6,0,0,0,0,0,0,0,0
2476,".//security_patch/realData\CWE_264_Permissions,_Privileges,_and_Access_Controls\CVE-2012-3491-1fff5d4084f24b34b4a7f96813925bf8108f40ef.txt",2,3,1,64,-64,64,0,1774,-1774,1774,0,0,0,0,0,12,-12,12,0,5,-5,5,0,3,-3,3,0,54,-54,54,0,13,-13,13,0,38,-38,38,0,1,-1,1,0,10,0,10,0,104,0,104,0,1774,506,0,0,0,0,0,0,-5,0
2477,".//security_patch/realData\CWE_264_Permissions,_Privileges,_and_Access_Controls\CVE-2012-4430-67debcecd3d530c429e817e1d778e79dcd1db905.txt",1,8,0,22,22,0,22,476,476,0,476,0,0,0,0,7,7,0,7,7,7,0,7,0,0,0,0,10,10,0,10,7,7,0,7,9,9,0,9,0,0,0,0,1,1,0,1,20,20,0,20,476,180,0,0,0,0,0,0,7,0
2478,".//security_patch/realData\CWE_264_Permissions,_Privileges,_and_Access_Controls\CVE-2012-4518-d204fca2b6298d7799e918141ea8e11e7ad43cec.txt",1,1,1,1,-1,1,0,9,-9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,9,6,0,0,0,0,0,0,0,0
2479,".//security_patch/realData\CWE_264_Permissions,_Privileges,_and_Access_Controls\CVE-2012-6657-3e10986d1d698140747fcfc2761ec9cb64c1d582.txt",1,1,0,3,1,1,2,90,26,32,58,0,0,0,0,3,1,1,2,0,0,0,0,0,0,0,0,3,1,1,2,6,2,2,4,1,1,0,1,0,0,0,0,0,0,0,0,5,2,3,5,26,12,0,0,0,0,0,0,0,0
2480,".//security_patch/realData\CWE_264_Permissions,_Privileges,_and_Access_Controls\CVE-2013-0268-c903f0456bc69176912dee6dd25c6a66ee1aed00.txt",1,1,1,2,2,0,2,40,40,0,40,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,2,2,0,2,40,14,0,0,0,0,0,0,1,0
2481,".//security_patch/realData\CWE_264_Permissions,_Privileges,_and_Access_Controls\CVE-2013-0339-4629ee02ac649c27f9c0cf98ba017c6b5526070f.txt",1,1,0,4,2,1,3,148,108,20,128,0,0,0,0,4,2,1,3,0,0,0,0,0,0,0,0,4,2,1,3,7,3,2,5,2,2,0,2,2,2,0,2,0,0,0,0,9,6,3,9,108,44,0,0,0,0,0,0,1,0
2482,".//security_patch/realData\CWE_264_Permissions,_Privileges,_and_Access_Controls\CVE-2013-0914-2ca39528c01a933f6689cd6505ce65bd6d68a530.txt",1,1,1,3,3,0,3,47,47,0,47,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,2,2,0,2,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,4,4,0,4,47,12,0,0,0,0,0,0,0,1
2483,".//security_patch/realData\CWE_264_Permissions,_Privileges,_and_Access_Controls\CVE-2013-1774-1ee0a224bc9aad1de496c795f96bc6ba2c394811.txt",1,1,0,2,2,0,2,15,15,0,15,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,15,8,0,0,0,0,0,0,1,0
2484,".//security_patch/realData\CWE_264_Permissions,_Privileges,_and_Access_Controls\CVE-2013-1813-4609f477c7e043a4f6147dfe6e86b775da2ef784.txt",1,3,3,10,6,2,8,249,57,96,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,3,-1,2,1,0,0,0,0,3,2,1,3,7,3,4,7,103,26,0,0,0,0,0,0,0,0
2485,".//security_patch/realData\CWE_264_Permissions,_Privileges,_and_Access_Controls\CVE-2013-1858-e66eded8309ebf679d3d3c1f5820d1f2ca332c71.txt",2,4,2,7,5,1,6,222,166,28,194,0,0,0,0,2,2,0,2,2,2,0,2,0,0,0,0,7,5,1,6,6,6,0,6,0,0,0,0,6,4,1,5,1,1,0,1,10,8,2,10,166,64,0,0,0,0,0,0,1,1
2486,".//security_patch/realData\CWE_264_Permissions,_Privileges,_and_Access_Controls\CVE-2013-1956-3151527ee007b73a0ebd296010f1c0454a919c7d.txt",3,3,2,19,19,0,19,440,440,0,440,0,0,0,0,2,2,0,2,2,2,0,2,1,1,0,1,10,10,0,10,6,6,0,6,2,2,0,2,8,8,0,8,7,7,0,7,13,13,0,13,440,138,0,0,0,0,0,0,1,0
2487,".//security_patch/realData\CWE_264_Permissions,_Privileges,_and_Access_Controls\CVE-2013-1957-132c94e31b8bca8ea921f9f96a57d684fa4ae0a9.txt",3,6,0,9,7,1,8,344,282,31,313,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,14,12,1,13,10,10,0,10,1,1,0,1,7,5,1,6,0,0,0,0,15,13,2,15,282,86,0,0,0,0,0,1,1,2
2488,".//security_patch/realData\CWE_264_Permissions,_Privileges,_and_Access_Controls\CVE-2013-1958-92f28d973cce45ef5823209aab3138eb45d8b349.txt",1,2,1,4,2,1,3,204,62,71,133,0,0,0,0,6,0,3,3,0,0,0,0,0,0,0,0,6,4,1,5,9,5,2,7,4,0,2,2,0,0,0,0,3,1,2,2,7,3,4,7,68,22,0,0,0,0,0,0,0,1
2489,".//security_patch/realData\CWE_264_Permissions,_Privileges,_and_Access_Controls\CVE-2013-1959-6708075f104c3c9b04b23336bb0366ca30c3931b.txt",1,4,0,11,3,4,7,525,91,217,308,8,0,4,4,5,1,2,3,0,0,0,0,0,0,0,0,9,3,3,6,3,1,1,2,3,1,1,2,2,0,1,1,3,1,2,3,6,1,5,6,91,26,0,0,0,0,0,0,0,0
2490,".//security_patch/realData\CWE_264_Permissions,_Privileges,_and_Access_Controls\CVE-2013-1959-e3211c120a85b792978bcb4be7b2886df18d27f0.txt",1,2,0,4,0,2,2,132,8,62,70,0,0,0,0,4,0,2,2,0,0,0,0,0,0,0,0,4,4,0,4,4,4,0,4,0,0,0,0,0,0,0,0,4,0,4,2,6,4,2,6,28,12,0,0,0,0,0,0,0,0
2491,".//security_patch/realData\CWE_264_Permissions,_Privileges,_and_Access_Controls\CVE-2013-1979-83f1b4ba917db5dc5a061a44b3403ddb6e783494.txt",1,1,0,4,0,2,2,170,-2,86,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,6,6,8,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,7,2,0,0,0,0,0,0,0,0,0
2492,".//security_patch/realData\CWE_264_Permissions,_Privileges,_and_Access_Controls\CVE-2013-2007-c689b4f1bac352dcfd6ecb9a1d45337de0f1de67.txt",2,5,2,87,77,5,82,2033,1815,109,1924,1,1,0,1,15,13,1,14,5,5,0,5,10,10,0,10,56,50,3,53,18,18,0,18,27,23,2,25,26,26,0,26,14,11,3,13,60,49,11,60,1817,828,0,0,0,0,0,1,3,1
2493,".//security_patch/realData\CWE_264_Permissions,_Privileges,_and_Access_Controls\CVE-2013-2182-15f72c1ee5e0afad20232bdf0fcecab8d62a5d89.txt",1,1,0,2,0,1,1,84,10,37,47,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,2,0,1,1,4,0,2,2,0,0,0,0,0,0,0,0,1,0,1,1,4,1,3,3,10,0,0,0,0,0,0,0,0,0
2494,".//security_patch/realData\CWE_264_Permissions,_Privileges,_and_Access_Controls\CVE-2013-2929-d049f74f2dbe71354d43d393ac3a188947811348.txt",5,4,2,11,1,5,6,380,30,175,205,0,0,0,0,6,0,3,3,0,0,0,0,0,0,0,0,4,0,2,2,6,2,2,4,6,-2,4,2,0,0,0,0,4,0,4,4,7,1,6,7,34,8,0,0,0,0,0,0,0,0
2495,".//security_patch/realData\CWE_264_Permissions,_Privileges,_and_Access_Controls\CVE-2013-2930-12ae030d54ef250706da5642fc7697cc60ad0df7.txt",1,1,0,2,0,1,1,104,8,48,56,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2,0,0,0,0,3,1,2,2,1,0,1,1,12,0,0,0,0,0,0,0,0,0
2496,".//security_patch/realData\CWE_264_Permissions,_Privileges,_and_Access_Controls\CVE-2013-4159-b9b9f6738fba5c32e87cb9c36b358355b444fb9b.txt",1,1,1,2,0,1,1,96,6,45,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,5,12,2,0,0,0,0,0,0,0,0
2497,".//security_patch/realData\CWE_264_Permissions,_Privileges,_and_Access_Controls\CVE-2013-4300-d661684cf6820331feae71146c35da83d794467e.txt",1,1,1,2,0,1,1,127,3,62,65,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,4,-2,3,1,4,-2,3,1,2,0,1,1,0,0,0,0,2,1,1,2,5,0,5,3,24,6,0,0,0,0,0,0,0,0
2498,".//security_patch/realData\CWE_264_Permissions,_Privileges,_and_Access_Controls\CVE-2013-4470-c547dbf55d5f8cf615ccc0e7265e98db27d3fb8b.txt",1,6,0,17,3,7,10,519,43,238,281,2,0,1,1,4,2,1,3,1,1,0,1,0,0,0,0,20,0,10,10,8,0,4,4,0,0,0,0,6,0,3,3,3,1,2,3,15,1,14,15,43,16,0,0,0,0,0,0,0,0
2499,".//security_patch/realData\CWE_264_Permissions,_Privileges,_and_Access_Controls\CVE-2013-4470-e93b7d748be887cd7639b113ba7d7ef792a7efb9.txt",1,4,0,9,3,3,6,285,43,121,164,0,0,0,0,2,2,0,2,1,1,0,1,0,0,0,0,14,0,7,7,6,0,3,3,0,0,0,0,0,0,0,0,2,1,1,2,9,1,8,9,43,16,0,0,0,0,0,0,0,0
2500,".//security_patch/realData\CWE_264_Permissions,_Privileges,_and_Access_Controls\CVE-2013-5705-f8d441cd25172fdfe5b613442fedfc0da3cc333d.txt",1,1,0,2,0,1,1,156,6,75,81,0,0,0,0,5,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2,2,0,1,1,0,0,0,0,2,1,1,1,3,0,3,3,6,0,0,0,0,0,0,0,0,0
2501,".//security_patch/realData\CWE_264_Permissions,_Privileges,_and_Access_Controls\CVE-2013-6383-f856567b930dfcdbc3323261bf77240ccdde01f5.txt",1,1,0,2,2,0,2,40,40,0,40,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,2,2,0,2,40,14,0,0,0,0,0,0,1,0
2502,".//security_patch/realData\CWE_264_Permissions,_Privileges,_and_Access_Controls\CVE-2013-6412-f5b4fc0ceb0e5a2be5f3a19f63ad936897a3ac26.txt",1,1,0,2,0,1,1,77,1,38,39,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,1,-1,1,0,2,0,1,1,0,0,0,0,2,2,0,2,2,0,2,2,4,0,4,4,2,3,0,0,0,0,0,0,0,0
2503,".//security_patch/realData\CWE_264_Permissions,_Privileges,_and_Access_Controls\CVE-2013-6431-ae7b4e1f213aa659aedf9c6ecad0bf5f0476e1e2.txt",1,1,1,1,1,0,1,8,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,8,4,0,0,0,0,0,0,0,0
2504,".//security_patch/realData\CWE_264_Permissions,_Privileges,_and_Access_Controls\CVE-2013-7421-5d26a105b5a73e5635eae0629b42fa0a90e07b7b.txt",95,99,9,266,24,121,145,7441,1571,2935,4506,0,0,0,0,6,0,3,3,0,0,0,0,0,0,0,0,69,5,32,37,4,4,0,4,0,0,0,0,0,0,0,0,9,2,7,8,68,21,47,68,1571,244,0,0,0,0,0,0,0,3
2505,".//security_patch/realData\CWE_264_Permissions,_Privileges,_and_Access_Controls\CVE-2014-0073-26702cb0720c5c394b407c23570136c53171fa55.txt",1,1,0,1,1,0,1,63,63,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,4,4,0,4,63,12,0,0,0,0,0,0,0,0
2506,".//security_patch/realData\CWE_264_Permissions,_Privileges,_and_Access_Controls\CVE-2014-0181-90f62cf30a78721641e08737bda787552428061e.txt",19,36,26,74,2,36,38,3145,397,1374,1771,0,0,0,0,86,0,43,43,4,0,2,2,0,0,0,0,33,-1,17,16,31,-3,17,14,74,0,37,37,3,1,1,2,8,4,4,6,36,5,31,36,472,84,0,0,0,0,0,0,0,0
2507,".//security_patch/realData\CWE_264_Permissions,_Privileges,_and_Access_Controls\CVE-2014-0185-35ceea928b12373a3b1e3eecdc32ed323223a40d.txt",1,1,0,2,0,1,1,42,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,3,1,0,0,0,0,0,0,0,0,0
2508,".//security_patch/realData\CWE_264_Permissions,_Privileges,_and_Access_Controls\CVE-2014-1438-26bef1318adc1b3a530ecc807ef99346db2aa8b0.txt",1,1,1,13,1,6,7,263,21,121,142,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,4,0,2,2,2,0,1,1,0,0,0,0,0,0,0,0,3,2,1,2,15,1,14,13,92,25,0,0,0,0,0,0,0,0
2509,".//security_patch/realData\CWE_264_Permissions,_Privileges,_and_Access_Controls\CVE-2014-1737-ef87dbe7614341c2e7bfe8d32fcb7028cc97442c.txt",1,3,0,6,0,3,3,86,0,43,43,0,0,0,0,2,0,1,1,2,0,1,1,0,0,0,0,6,0,3,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,5,34,6,0,0,0,0,0,0,0,0
2510,".//security_patch/realData\CWE_264_Permissions,_Privileges,_and_Access_Controls\CVE-2014-1738-2145e15e0557a01b9195d1c7199a1b92cb9be81f.txt",1,1,0,5,3,1,4,146,64,41,105,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,3,2,5,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,8,5,3,8,72,17,0,0,0,0,0,0,0,0
2511,".//security_patch/realData\CWE_264_Permissions,_Privileges,_and_Access_Controls\CVE-2014-1845-666df815cd86a50343859bce36c5cf968c5f38b0.txt",1,7,0,94,84,5,89,1437,1323,57,1380,1,1,0,1,19,15,2,17,1,1,0,1,2,2,0,2,15,15,0,15,0,0,0,0,12,12,0,12,0,0,0,0,7,5,2,7,62,61,1,62,1328,730,0,0,0,0,0,0,6,1
2512,".//security_patch/realData\CWE_264_Permissions,_Privileges,_and_Access_Controls\CVE-2014-1845-bb4a21e98656fe2c7d98ba2163e6defe9a630e2b.txt",2,6,1,55,-13,34,21,988,-232,610,378,0,0,0,0,18,0,9,9,0,0,0,0,1,-1,1,0,41,-23,32,9,8,-4,6,2,10,-4,7,3,2,-2,2,0,10,3,7,4,54,8,46,18,511,218,0,0,0,0,0,0,-4,2
2513,".//security_patch/realData\CWE_264_Permissions,_Privileges,_and_Access_Controls\CVE-2014-1846-bb4a21e98656fe2c7d98ba2163e6defe9a630e2b.txt",2,6,1,55,-13,34,21,988,-232,610,378,0,0,0,0,18,0,9,9,0,0,0,0,1,-1,1,0,41,-23,32,9,8,-4,6,2,10,-4,7,3,2,-2,2,0,10,3,7,4,54,8,46,18,511,218,0,0,0,0,0,0,-4,2
2514,".//security_patch/realData\CWE_264_Permissions,_Privileges,_and_Access_Controls\CVE-2014-2209-851fff90a9b7461df2393af32239ba217bc25946.txt",2,4,0,8,8,0,8,206,206,0,206,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,5,5,0,5,9,9,0,9,1,1,0,1,0,0,0,0,4,4,0,4,14,14,0,14,206,86,0,0,0,0,0,0,0,2
2515,".//security_patch/realData\CWE_264_Permissions,_Privileges,_and_Access_Controls\CVE-2014-2829-654d07df5e352fa85e990dad079d5caec3df74ca.txt",2,5,1,130,6,62,68,3077,217,1430,1647,8,0,4,4,17,1,8,9,6,0,3,3,4,0,2,2,196,6,95,101,98,2,48,50,40,6,17,23,2,2,0,2,5,0,5,5,51,18,33,51,243,60,0,0,0,0,0,0,0,0
2516,".//security_patch/realData\CWE_264_Permissions,_Privileges,_and_Access_Controls\CVE-2014-3122-57e68e9cd65b4b8eb4045a1e0d0746458502554c.txt",2,2,2,8,4,2,6,151,69,41,110,0,0,0,0,4,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,3,2,1,3,2,0,2,2,72,30,0,0,0,0,0,4,0,0
2517,".//security_patch/realData\CWE_264_Permissions,_Privileges,_and_Access_Controls\CVE-2014-3153-13fbca4c6ecd96ec1a1cfa2e4f2ce191fe928a5e.txt",1,5,1,30,-4,17,13,683,-61,372,311,6,0,3,3,16,-2,9,7,4,0,2,2,0,0,0,0,18,0,9,9,6,0,3,3,6,-2,4,2,11,-1,6,5,4,0,4,4,16,1,15,15,70,32,0,0,0,0,0,0,-2,0
2518,".//security_patch/realData\CWE_264_Permissions,_Privileges,_and_Access_Controls\CVE-2014-3153-54a217887a7b658e2650c3feff22756ab80c7339.txt",1,7,1,24,8,8,16,585,51,267,318,0,0,0,0,12,2,5,7,5,3,1,4,0,0,0,0,20,0,10,10,9,-1,5,4,5,1,2,3,5,1,2,3,2,0,2,2,19,3,16,15,131,40,0,0,0,0,0,0,3,0
2519,".//security_patch/realData\CWE_264_Permissions,_Privileges,_and_Access_Controls\CVE-2014-3153-b3eaa9fc5cd0a4d74b18f6b8dc617aeaf1873270.txt",1,1,0,5,1,2,3,93,35,29,64,0,0,0,0,2,0,1,1,2,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,2,0,1,1,0,0,0,0,2,1,1,2,5,3,2,5,35,16,0,0,0,0,0,0,0,0
2520,".//security_patch/realData\CWE_264_Permissions,_Privileges,_and_Access_Controls\CVE-2014-3153-e9c243a5a6de0be8e584c604d353412584b592f8.txt",1,3,0,10,10,0,10,163,163,0,163,0,0,0,0,4,4,0,4,3,3,0,3,0,0,0,0,5,5,0,5,1,1,0,1,1,1,0,1,4,4,0,4,1,1,0,1,10,10,0,10,163,68,0,0,0,0,0,0,0,0
2521,".//security_patch/realData\CWE_264_Permissions,_Privileges,_and_Access_Controls\CVE-2014-3534-dab6cf55f81a6e16b8147aed9a843e1691dcd318.txt",1,3,1,8,4,2,6,230,104,63,167,0,0,0,0,6,2,2,4,2,2,0,2,0,0,0,0,2,2,0,2,4,0,2,2,0,0,0,0,12,4,4,8,0,0,0,0,10,5,5,10,121,34,0,0,0,0,0,0,-2,0
2522,".//security_patch/realData\CWE_264_Permissions,_Privileges,_and_Access_Controls\CVE-2014-3610-854e8bb1aa06c578c2c9145fa6bfe3680ef63b23.txt",4,5,4,30,26,2,28,582,456,63,519,0,0,0,0,16,12,2,14,5,5,0,5,0,0,0,0,7,5,1,6,9,5,2,7,0,0,0,0,8,2,3,5,6,4,2,4,19,15,4,19,458,116,0,0,0,0,0,0,1,0
2523,".//security_patch/realData\CWE_264_Permissions,_Privileges,_and_Access_Controls\CVE-2014-3646-a642fc305053cc1c6e47e4f4df327895747ab485.txt",2,5,2,10,8,1,9,258,212,23,235,0,0,0,0,3,1,1,2,1,1,0,1,0,0,0,0,2,2,0,2,0,0,0,0,2,2,0,2,0,0,0,0,2,2,0,2,8,7,1,8,212,46,0,0,0,0,0,0,0,1
2524,".//security_patch/realData\CWE_264_Permissions,_Privileges,_and_Access_Controls\CVE-2014-3647-234f3ce485d54017f15cf5e0699cff4100121601.txt",1,25,8,70,24,23,47,1953,535,709,1244,0,0,0,0,10,10,0,10,15,9,3,12,0,0,0,0,69,-3,36,33,40,-6,23,17,5,5,0,5,7,1,3,4,8,3,5,7,29,10,19,24,733,189,0,0,0,0,0,0,5,0
2525,".//security_patch/realData\CWE_264_Permissions,_Privileges,_and_Access_Controls\CVE-2014-3647-d1442d85cc30ea75f7d399474ca738e0bc96f715.txt",1,30,3,110,50,30,80,3904,1058,1423,2481,11,7,2,9,13,7,3,10,13,5,4,9,0,0,0,0,105,17,44,61,68,16,26,42,43,1,21,22,16,10,3,13,11,5,6,8,49,14,35,45,1212,354,0,0,0,0,0,0,10,0
2526,".//security_patch/realData\CWE_264_Permissions,_Privileges,_and_Access_Controls\CVE-2014-3980-293d9d3f7565f01a9dc40b53259886832eaa2ace.txt",2,4,2,13,-13,13,0,333,-333,333,0,2,-2,2,0,6,-6,6,0,0,0,0,0,0,0,0,0,10,-10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,8,0,8,0,333,114,0,0,0,0,0,0,0,-4
2527,".//security_patch/realData\CWE_264_Permissions,_Privileges,_and_Access_Controls\CVE-2014-4014-23adbe12ef7d3d4195e80800ab36b37bee28cd03.txt",6,15,5,32,4,14,18,1389,241,574,815,0,0,0,0,14,2,6,8,4,0,2,2,0,0,0,0,10,4,3,7,4,2,1,3,16,2,7,9,0,0,0,0,7,3,4,6,12,2,10,12,343,40,0,0,0,0,0,0,0,0
2528,".//security_patch/realData\CWE_264_Permissions,_Privileges,_and_Access_Controls\CVE-2014-4027-4442dc8a92b8f9ad8ee9e7f8438f4c04c03a22dc.txt",1,13,3,84,22,31,53,2483,511,986,1497,6,2,2,4,11,1,5,6,11,3,4,7,6,0,3,3,84,8,38,46,34,0,17,17,16,0,8,8,2,0,1,1,10,5,5,10,47,7,40,47,610,121,0,0,0,0,0,2,0,0
2529,".//security_patch/realData\CWE_264_Permissions,_Privileges,_and_Access_Controls\CVE-2014-4157-137f7df8cead00688524c82360930845396b8a21.txt",1,1,1,3,1,1,2,100,14,43,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,2,0,0,0,0,3,1,2,3,14,4,0,0,0,0,0,0,0,0
2530,".//security_patch/realData\CWE_264_Permissions,_Privileges,_and_Access_Controls\CVE-2014-4943-3cf521f7dc87c031617fd47e4b7aa2593c2f3daf.txt",1,2,0,4,0,2,2,144,-88,116,28,0,0,0,0,0,0,0,0,4,0,2,2,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,7,1,6,1,102,22,0,0,0,0,0,0,0,0
2531,".//security_patch/realData\CWE_264_Permissions,_Privileges,_and_Access_Controls\CVE-2014-5206-a6138db815df5ee542d848318e5dae681590fccd.txt",2,2,0,6,2,2,4,276,66,105,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2,2,0,1,1,0,0,0,0,12,6,3,9,0,0,0,0,8,5,3,7,93,16,0,0,0,0,0,0,0,0
2532,".//security_patch/realData\CWE_264_Permissions,_Privileges,_and_Access_Controls\CVE-2014-5207-9566d6742852c527bf5af38af5cbb878dad75705.txt",2,5,0,36,30,3,33,1034,794,120,914,0,0,0,0,15,11,2,13,4,4,0,4,0,0,0,0,28,20,4,24,17,13,2,15,8,6,1,7,27,19,4,23,0,0,0,0,15,8,7,15,800,239,0,0,0,0,0,13,4,2
2533,".//security_patch/realData\CWE_264_Permissions,_Privileges,_and_Access_Controls\CVE-2014-7815-e6908bfe8e07f2b452e78e677da1b45b1c0f6829.txt",1,1,0,9,9,0,9,86,86,0,86,0,0,0,0,4,4,0,4,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,5,5,0,5,86,26,0,0,0,0,0,0,0,0
2534,".//security_patch/realData\CWE_264_Permissions,_Privileges,_and_Access_Controls\CVE-2014-7822-8d0207652cbe27d1f962050737848e5ad4671958.txt",16,19,0,155,75,40,115,3649,1299,1175,2474,6,6,0,6,18,12,3,15,8,4,2,6,3,3,0,3,152,92,30,122,45,35,5,40,4,4,0,4,11,7,2,9,25,15,10,15,80,50,30,62,1705,586,0,0,0,0,0,-1,2,1
2535,".//security_patch/realData\CWE_264_Permissions,_Privileges,_and_Access_Controls\CVE-2014-7826-086ba77a6db00ed858ff07451bedee197df868c9.txt",1,4,4,8,0,4,4,228,100,64,164,0,0,0,0,12,4,4,8,0,0,0,0,0,0,0,0,0,0,0,0,12,4,4,8,4,4,0,4,0,0,0,0,0,0,0,0,3,1,2,3,100,32,0,0,0,0,0,0,0,0
2536,".//security_patch/realData\CWE_264_Permissions,_Privileges,_and_Access_Controls\CVE-2014-7975-a1480dcc3c706e309a88884723446f2e84fedd5b.txt",1,1,1,2,2,0,2,40,40,0,40,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,2,2,0,2,40,14,0,0,0,0,0,0,1,0
2537,".//security_patch/realData\CWE_264_Permissions,_Privileges,_and_Access_Controls\CVE-2014-8109-3f1693d558d0758f829c8b53993f1749ddf6ffcb.txt",1,11,0,24,6,9,15,971,223,374,597,4,2,1,3,4,0,2,2,0,0,0,0,2,0,1,1,57,9,24,33,27,3,12,15,4,0,2,2,0,0,0,0,5,1,4,5,18,3,15,18,246,48,0,0,0,0,0,0,0,0
2538,".//security_patch/realData\CWE_264_Permissions,_Privileges,_and_Access_Controls\CVE-2014-8133-41bdc78544b8a93a9c6814b8bbbfef966272abbe.txt",1,4,1,14,14,0,14,253,253,0,253,1,1,0,1,4,4,0,4,5,5,0,5,1,1,0,1,8,8,0,8,2,2,0,2,4,4,0,4,1,1,0,1,2,2,0,2,7,7,0,7,253,90,0,0,0,0,0,0,3,0
2539,".//security_patch/realData\CWE_264_Permissions,_Privileges,_and_Access_Controls\CVE-2014-9322-6f442be2fb22be02cafa606f1769fa1e6f894441.txt",5,8,2,30,-16,23,7,814,-446,630,184,0,0,0,0,4,-4,4,0,0,0,0,0,0,0,0,0,4,-4,4,0,1,-1,1,0,4,-4,4,0,1,-1,1,0,9,1,8,1,17,0,17,2,454,116,0,0,0,0,0,0,-1,-2
2540,".//security_patch/realData\CWE_264_Permissions,_Privileges,_and_Access_Controls\CVE-2014-9585-394f56fe480140877304d342dec46d50dc823d46.txt",1,4,2,17,-1,9,8,462,-106,284,178,0,0,0,0,3,1,1,2,0,0,0,0,0,0,0,0,21,3,9,12,2,0,1,1,4,-2,3,1,6,0,3,3,2,0,2,2,41,1,40,9,201,38,0,0,0,0,0,0,0,0
